IncidentID,CreatedAt,DateKey,Hour,DistrictKey,CategoryKey,Subcategory,ChannelKey,TeamKey,Priority,Status,AssignedAt,ResolvedAt,ResponseHours,ResolutionHours,SLATargetHours,SLAMet,IsRepeat,RepeatGroupID,WasReopened,SatisfactionScore,Latitude,Longitude,DataClass
SYN-004520,2025-11-03 16:44:00,20251103,16,1,6,Streetlight outage,5,33,Medium,Resolved,2025-11-03 17:10:13,2025-11-04 19:13:03,1.21,26.48,24,False,False,5287,False,4.0,24.468641,39.610402,Synthetic
SYN-004521,2025-11-03 16:54:00,20251103,16,7,5,Public amenity issue,2,27,High,Resolved,2025-11-03 17:03:19,2025-11-05 11:41:08,0.43,42.79,52,True,False,5288,False,,24.508052,39.632064,Synthetic
SYN-004522,2025-11-03 17:01:00,20251103,17,11,7,Vacant land waste,4,39,Medium,Resolved,2025-11-03 17:08:45,2025-11-06 01:00:03,0.36,55.98,96,True,False,5289,False,5.0,24.499952,39.594139,Synthetic
SYN-004523,2025-11-03 17:02:00,20251103,17,11,8,Unlicensed vendor,2,46,Medium,Resolved,2025-11-03 17:15:03,2025-11-04 01:04:49,0.6,8.05,12,True,False,5290,False,,24.487432,39.591587,Synthetic
SYN-004524,2025-11-03 17:14:00,20251103,17,7,7,Fence issue,3,40,Low,Resolved,2025-11-03 17:40:43,2025-11-05 23:36:27,1.24,54.37,113,True,False,5291,False,4.0,24.486301,39.641108,Synthetic
SYN-004525,2025-11-03 17:23:00,20251103,17,2,7,Abandoned equipment,7,40,Medium,Resolved,2025-11-03 17:35:44,2025-11-06 00:50:27,0.59,55.46,96,True,False,5292,False,,24.428029,39.624037,Synthetic
SYN-004526,2025-11-03 17:29:00,20251103,17,6,2,Road obstruction,6,9,Medium,Resolved,2025-11-03 17:44:48,2025-11-06 10:45:16,0.73,65.27,72,True,False,5293,False,4.0,24.504327,39.628786,Synthetic
SYN-004527,2025-11-03 17:30:00,20251103,17,2,4,Sidewalk obstruction,1,21,Medium,Resolved,2025-11-03 17:56:33,2025-11-04 12:00:08,1.23,18.5,24,True,False,5294,False,5.0,24.443303,39.62882,Synthetic
SYN-004528,2025-11-03 17:30:00,20251103,17,9,3,Tree maintenance,3,15,Medium,Resolved,2025-11-03 17:37:46,2025-11-05 00:06:12,0.36,30.6,48,True,False,5295,False,,24.442653,39.640994,Synthetic
SYN-004529,2025-11-03 17:35:00,20251103,17,12,5,Facility damage,1,28,Medium,Resolved,2025-11-03 17:51:59,2025-11-06 00:30:32,0.79,54.93,72,True,False,5296,False,,24.438673,39.580639,Synthetic
SYN-004530,2025-11-03 17:40:00,20251103,17,12,1,Waste accumulation,1,3,Medium,Resolved,2025-11-03 17:45:50,2025-11-04 09:41:41,0.27,16.03,24,True,False,5297,False,,24.426889,39.56298,Synthetic
SYN-004531,2025-11-03 17:40:00,20251103,17,1,1,Overflowing container,5,4,Medium,Resolved,2025-11-03 18:05:45,2025-11-04 21:40:39,1.19,28.01,24,False,False,5298,False,3.0,24.459614,39.605794,Synthetic
SYN-004532,2025-11-03 17:44:00,20251103,17,5,3,Damaged landscaping,3,16,Medium,Resolved,2025-11-03 18:08:54,2025-11-05 03:11:58,1.15,33.47,48,True,False,5299,False,4.0,24.454972,39.539132,Synthetic
SYN-004533,2025-11-03 17:45:00,20251103,17,9,1,Missed collection,3,3,Low,Resolved,2025-11-03 17:53:19,2025-11-04 22:24:23,0.39,28.66,28,False,False,5300,False,3.0,24.452096,39.650391,Synthetic
SYN-004534,2025-11-03 17:46:00,20251103,17,1,4,Sidewalk obstruction,1,21,Medium,Resolved,2025-11-03 18:23:09,2025-11-05 04:17:21,1.72,34.52,24,False,False,5301,False,4.0,24.465588,39.614014,Synthetic
SYN-004535,2025-11-03 17:59:00,20251103,17,5,8,Congestion,2,46,Medium,Resolved,2025-11-03 18:10:50,2025-11-04 03:23:43,0.55,9.41,12,True,False,5302,False,4.0,24.466576,39.53796,Synthetic
SYN-004536,2025-11-03 18:00:00,20251103,18,12,5,Unsafe structure,1,28,Medium,Resolved,2025-11-03 18:08:10,2025-11-05 22:50:10,0.38,52.84,72,True,False,5303,False,4.0,24.450626,39.55969,Synthetic
SYN-004537,2025-11-03 18:07:00,20251103,18,2,6,Electrical cabinet,1,33,Medium,Resolved,2025-11-03 18:16:21,2025-11-04 11:19:36,0.43,17.21,24,True,False,5304,False,5.0,24.410655,39.599258,Synthetic
SYN-004538,2025-11-03 18:12:00,20251103,18,8,1,Missed collection,7,4,Medium,Resolved,2025-11-03 18:35:06,2025-11-04 22:26:32,1.07,28.24,24,False,False,5305,False,2.0,24.480425,39.64492,Synthetic
SYN-004539,2025-11-03 18:27:00,20251103,18,4,3,Tree maintenance,2,16,Low,Resolved,2025-11-03 18:47:19,2025-11-05 18:38:09,0.94,48.19,57,True,False,5306,False,4.0,24.419892,39.54506,Synthetic
SYN-004540,2025-11-03 18:49:00,20251103,18,3,7,Fence issue,4,39,Low,Resolved,2025-11-03 19:11:40,2025-11-05 22:50:27,1.05,52.02,113,True,False,5307,False,,24.453812,39.641474,Synthetic
SYN-004541,2025-11-03 18:51:00,20251103,18,5,1,Street cleanliness,7,4,Medium,Resolved,2025-11-03 19:03:04,2025-11-04 14:48:41,0.56,19.96,24,True,False,5308,False,4.0,24.479501,39.531711,Synthetic
SYN-004542,2025-11-03 18:57:00,20251103,18,1,5,Public amenity issue,7,27,Low,Resolved,2025-11-03 19:08:59,2025-11-10 05:25:01,0.55,154.47,85,False,True,5186,False,3.0,24.460765,39.602396,Synthetic
SYN-004543,2025-11-03 19:03:00,20251103,19,2,4,Outdoor display,7,22,Medium,Resolved,2025-11-03 19:15:26,2025-11-04 08:38:49,0.58,13.6,24,True,False,5309,False,,24.466842,39.632742,Synthetic
SYN-004544,2025-11-03 19:09:00,20251103,19,6,1,Overflowing container,1,4,Medium,Resolved,2025-11-03 19:25:23,2025-11-04 17:07:22,0.76,21.97,24,True,False,5310,False,5.0,24.492598,39.620701,Synthetic
SYN-004545,2025-11-03 19:10:00,20251103,19,1,4,Unauthorized occupation,1,21,High,Resolved,2025-11-03 19:24:25,2025-11-04 08:15:22,0.67,13.09,17,True,False,5311,False,,24.467972,39.617106,Synthetic
SYN-004546,2025-11-03 19:15:00,20251103,19,2,3,Tree maintenance,2,15,Medium,Resolved,2025-11-03 20:09:24,2025-11-04 22:48:49,2.52,27.56,48,True,False,5312,False,4.0,24.455692,39.605756,Synthetic
SYN-004547,2025-11-03 19:25:00,20251103,19,6,6,Streetlight outage,1,34,Medium,Resolved,2025-11-03 19:35:09,2025-11-04 17:19:05,0.47,21.9,24,True,False,5313,False,,24.482339,39.62241,Synthetic
SYN-004548,2025-11-03 19:33:00,20251103,19,11,1,Street cleanliness,2,4,Medium,Resolved,2025-11-03 19:51:09,2025-11-05 11:25:51,0.84,39.88,24,False,False,5314,False,,24.517565,39.593113,Synthetic
SYN-004549,2025-11-03 19:39:00,20251103,19,1,7,Abandoned equipment,1,40,Medium,Resolved,2025-11-03 19:53:26,2025-11-07 22:12:59,0.67,98.57,96,False,True,5221,False,4.0,24.471825,39.60295,Synthetic
SYN-004550,2025-11-03 19:41:00,20251103,19,1,8,Congestion,6,45,Medium,Resolved,2025-11-03 20:05:31,2025-11-04 09:43:36,1.14,14.04,12,False,False,5315,False,,24.471346,39.603018,Synthetic
SYN-004551,2025-11-03 19:44:00,20251103,19,12,5,Facility damage,1,27,Medium,Resolved,2025-11-03 20:06:29,2025-11-05 19:31:56,1.04,47.8,72,True,False,5316,False,4.0,24.424411,39.569534,Synthetic
SYN-004552,2025-11-03 19:59:00,20251103,19,5,1,Overflowing container,1,3,Medium,Resolved,2025-11-03 20:17:58,2025-11-04 14:52:33,0.88,18.89,24,True,False,5317,False,4.0,24.452013,39.552868,Synthetic
SYN-004553,2025-11-03 20:18:00,20251103,20,4,1,Missed collection,4,3,High,Resolved,2025-11-03 20:24:10,2025-11-04 07:16:07,0.29,10.97,17,True,False,5318,False,,24.446761,39.560677,Synthetic
SYN-004554,2025-11-03 20:28:00,20251103,20,8,4,Signage issue,2,22,Medium,Resolved,2025-11-03 20:56:27,2025-11-04 17:07:28,1.32,20.66,24,True,False,5319,False,5.0,24.479367,39.650091,Synthetic
SYN-004555,2025-11-03 20:31:00,20251103,20,5,1,Waste accumulation,1,4,Low,Resolved,2025-11-03 20:46:56,2025-11-04 21:39:56,0.74,25.15,28,True,False,5320,False,,24.47861,39.548225,Synthetic
SYN-004556,2025-11-03 20:32:00,20251103,20,1,4,Outdoor display,4,22,Medium,Resolved,2025-11-03 20:43:23,2025-11-06 05:05:42,0.53,56.56,24,False,False,5321,False,3.0,24.462626,39.617512,Synthetic
SYN-004557,2025-11-03 20:53:00,20251103,20,9,3,Park cleanliness,5,15,Medium,Resolved,2025-11-03 21:20:56,2025-11-05 00:03:31,1.29,27.18,48,True,False,5322,False,5.0,24.441591,39.628651,Synthetic
SYN-004558,2025-11-03 20:53:00,20251103,20,2,1,Street cleanliness,5,3,Low,Resolved,2025-11-03 21:04:09,2025-11-04 22:42:32,0.52,25.83,28,True,False,5323,False,,24.430339,39.626508,Synthetic
SYN-004559,2025-11-03 21:00:00,20251103,21,11,7,Fence issue,1,39,Low,Resolved,2025-11-03 21:06:49,2025-11-08 04:31:03,0.32,103.52,113,True,False,5324,False,4.0,24.521499,39.592172,Synthetic
SYN-004560,2025-11-03 21:15:00,20251103,21,5,1,Waste accumulation,6,3,Low,Resolved,2025-11-03 21:49:31,2025-11-04 11:51:04,1.6,14.6,28,True,False,5325,False,3.0,24.45429,39.546652,Synthetic
SYN-004561,2025-11-03 21:38:00,20251103,21,8,1,Overflowing container,2,4,Low,Resolved,2025-11-03 21:52:51,2025-11-04 15:30:13,0.69,17.87,28,True,False,5326,False,4.0,24.47387,39.66789,Synthetic
SYN-004562,2025-11-03 21:44:00,20251103,21,10,1,Missed collection,1,4,Medium,Resolved,2025-11-03 22:16:22,2025-11-04 15:46:46,1.5,18.05,24,True,False,5327,False,5.0,24.501139,39.573997,Synthetic
SYN-004563,2025-11-03 21:44:00,20251103,21,11,3,Park cleanliness,4,15,Low,Resolved,2025-11-03 21:56:51,2025-11-05 05:01:02,0.6,31.28,57,True,False,5328,False,,24.490746,39.577824,Synthetic
SYN-004564,2025-11-03 21:46:00,20251103,21,6,1,Overflowing container,3,4,Medium,Resolved,2025-11-03 22:15:10,2025-11-04 11:30:43,1.35,13.75,24,True,False,5329,False,5.0,24.488154,39.611331,Synthetic
SYN-004565,2025-11-03 22:08:00,20251103,22,6,6,Electrical cabinet,2,34,High,Resolved,2025-11-03 22:14:29,2025-11-04 14:30:47,0.3,16.38,17,True,False,5330,False,4.0,24.488901,39.616329,Synthetic
SYN-004566,2025-11-03 22:09:00,20251103,22,1,6,Electrical cabinet,1,34,Low,Resolved,2025-11-03 22:36:01,2025-11-05 21:31:13,1.25,47.37,28,False,False,5331,False,3.0,24.462281,39.61508,Synthetic
SYN-004567,2025-11-03 22:23:00,20251103,22,2,4,Sidewalk obstruction,1,22,Medium,Resolved,2025-11-03 22:32:21,2025-11-04 16:30:58,0.43,18.13,24,True,False,5332,False,5.0,24.428428,39.61776,Synthetic
SYN-004568,2025-11-03 22:26:00,20251103,22,1,2,Damaged pavement,4,9,Medium,Resolved,2025-11-03 22:40:03,2025-11-10 14:40:24,0.65,160.24,72,False,True,5182,False,,24.471133,39.61519,Synthetic
SYN-004569,2025-11-03 22:33:00,20251103,22,5,6,Safety hazard,1,33,High,Resolved,2025-11-03 22:38:22,2025-11-04 17:24:40,0.25,18.86,17,False,False,5333,False,,24.429365,39.552556,Synthetic
SYN-004570,2025-11-03 22:36:00,20251103,22,4,2,Road obstruction,2,10,Medium,Resolved,2025-11-03 22:55:47,2025-11-10 00:42:07,0.92,146.1,72,False,False,5334,False,3.0,24.440336,39.548582,Synthetic
SYN-004571,2025-11-03 22:46:00,20251103,22,2,1,Overflowing container,5,3,Low,Resolved,2025-11-03 22:54:57,2025-11-04 15:33:56,0.42,16.8,28,True,False,5335,False,,24.439203,39.619917,Synthetic
SYN-004572,2025-11-03 23:13:00,20251103,23,9,6,Exposed cable,3,36,High,Resolved,2025-11-03 23:23:41,2025-11-04 13:58:53,0.49,14.76,17,True,False,5336,False,4.0,24.444413,39.640525,Synthetic
SYN-004573,2025-11-03 23:33:00,20251103,23,12,1,Missed collection,4,6,Medium,Resolved,2025-11-03 23:45:41,2025-11-04 14:29:36,0.59,14.94,24,True,False,5337,False,3.0,24.451639,39.582005,Synthetic
SYN-004574,2025-11-03 23:33:00,20251103,23,1,4,Unauthorized occupation,5,24,Low,Resolved,2025-11-04 00:02:19,2025-11-05 13:55:56,1.36,38.38,28,False,False,5338,False,3.0,24.459371,39.619409,Synthetic
SYN-004575,2025-11-04 00:27:00,20251104,0,10,2,Road obstruction,1,12,Low,Resolved,2025-11-04 01:07:56,2025-11-07 23:21:55,1.9,94.92,85,False,False,5339,False,4.0,24.486704,39.599693,Synthetic
SYN-004576,2025-11-04 00:29:00,20251104,0,3,2,Drainage issue,3,11,Low,Resolved,2025-11-04 00:44:42,2025-11-07 23:16:37,0.73,94.79,85,False,False,5340,False,,24.445781,39.65788,Synthetic
SYN-004577,2025-11-04 00:39:00,20251104,0,11,1,Waste accumulation,2,5,Medium,Resolved,2025-11-04 00:52:43,2025-11-04 14:31:55,0.64,13.88,24,True,False,5341,False,,24.523443,39.579363,Synthetic
SYN-004578,2025-11-04 01:24:00,20251104,1,1,2,Damaged pavement,3,11,High,Resolved,2025-11-04 01:29:27,2025-11-05 22:02:11,0.25,44.64,52,True,False,5342,False,5.0,24.469754,39.61811,Synthetic
SYN-004579,2025-11-04 01:43:00,20251104,1,4,3,Irrigation leak,1,18,Medium,Resolved,2025-11-04 02:20:14,2025-11-05 02:43:55,1.72,25.02,48,True,False,5343,False,4.0,24.418247,39.549306,Synthetic
SYN-004580,2025-11-04 03:13:00,20251104,3,4,4,Outdoor display,2,24,Medium,Resolved,2025-11-04 03:36:21,2025-11-05 06:24:49,1.08,27.2,24,False,False,5344,False,5.0,24.433553,39.556034,Synthetic
SYN-004581,2025-11-04 03:54:00,20251104,3,2,1,Overflowing container,2,5,Low,Resolved,2025-11-04 04:16:12,2025-11-04 20:32:08,1.03,16.64,28,True,False,5345,False,4.0,24.445262,39.604789,Synthetic
SYN-004582,2025-11-04 04:37:00,20251104,4,10,4,Unauthorized occupation,1,23,Medium,Resolved,2025-11-04 05:05:34,2025-11-05 12:50:03,1.32,32.22,24,False,False,5346,False,2.0,24.499203,39.599649,Synthetic
SYN-004583,2025-11-04 05:19:00,20251104,5,2,5,Accessibility issue,4,30,Medium,Resolved,2025-11-04 05:35:33,2025-11-07 00:26:51,0.77,67.13,72,True,False,5347,False,,24.435249,39.620129,Synthetic
SYN-004584,2025-11-04 06:02:00,20251104,6,4,1,Missed collection,6,6,Medium,Resolved,2025-11-04 06:12:09,2025-11-04 19:29:43,0.47,13.46,24,True,False,5348,False,4.0,24.418316,39.542815,Synthetic
SYN-004585,2025-11-04 06:07:00,20251104,6,12,2,Damaged pavement,3,11,Medium,Resolved,2025-11-04 06:32:58,2025-11-06 23:09:53,1.2,65.05,72,True,False,5349,False,,24.463711,39.595532,Synthetic
SYN-004586,2025-11-04 06:10:00,20251104,6,9,5,Public amenity issue,1,30,Medium,Resolved,2025-11-04 06:20:37,2025-11-06 08:39:35,0.49,50.49,72,True,False,5350,False,5.0,24.428697,39.656276,Synthetic
SYN-004587,2025-11-04 06:18:00,20251104,6,1,3,Irrigation leak,3,18,Medium,Resolved,2025-11-04 06:48:49,2025-11-05 21:17:06,1.43,38.99,48,True,False,5351,False,5.0,24.475245,39.618093,Synthetic
SYN-004588,2025-11-04 06:43:00,20251104,6,4,7,Vacant land waste,1,41,Medium,Resolved,2025-11-04 07:09:26,2025-11-06 22:10:39,1.22,63.46,96,True,False,5352,False,,24.398602,39.532167,Synthetic
SYN-004589,2025-11-04 06:56:00,20251104,6,3,3,Park cleanliness,7,18,Medium,Resolved,2025-11-04 07:04:17,2025-11-05 08:22:28,0.38,25.44,48,True,True,5136,True,,24.448703,39.653416,Synthetic
SYN-004590,2025-11-04 07:29:00,20251104,7,10,3,Irrigation leak,4,14,Medium,Resolved,2025-11-04 07:38:11,2025-11-06 19:00:51,0.43,59.53,48,False,False,5353,False,3.0,24.479674,39.600427,Synthetic
SYN-004591,2025-11-04 07:47:00,20251104,7,2,1,Street cleanliness,5,2,Medium,Resolved,2025-11-04 07:56:58,2025-11-05 10:33:39,0.46,26.78,24,False,True,1061,False,4.0,24.444247,39.612459,Synthetic
SYN-004592,2025-11-04 08:31:00,20251104,8,1,2,Road obstruction,7,7,Low,Resolved,2025-11-04 08:45:35,2025-11-07 11:51:43,0.68,75.35,85,True,False,5354,False,4.0,24.471591,39.61171,Synthetic
SYN-004593,2025-11-04 08:54:00,20251104,8,1,3,Park cleanliness,1,14,Medium,Resolved,2025-11-04 09:33:01,2025-11-05 12:55:42,1.81,28.03,48,True,False,5355,False,,24.45739,39.612249,Synthetic
SYN-004594,2025-11-04 09:00:00,20251104,9,6,3,Irrigation leak,1,13,Low,Resolved,2025-11-04 09:09:08,2025-11-06 04:51:26,0.42,43.86,57,True,False,5356,False,4.0,24.515374,39.623242,Synthetic
SYN-004595,2025-11-04 09:05:00,20251104,9,7,2,Road obstruction,1,8,High,Resolved,2025-11-04 09:32:04,2025-11-06 00:35:18,1.25,39.51,52,True,True,1867,False,5.0,24.497412,39.634054,Synthetic
SYN-004596,2025-11-04 09:09:00,20251104,9,2,2,Drainage issue,7,8,Low,Resolved,2025-11-04 09:21:56,2025-11-06 21:30:08,0.6,60.35,85,True,False,5357,False,4.0,24.442367,39.633863,Synthetic
SYN-004597,2025-11-04 09:13:00,20251104,9,4,2,Drainage issue,6,8,Low,Resolved,2025-11-04 09:28:30,2025-11-06 08:03:51,0.72,46.85,85,True,False,5358,False,3.0,24.431651,39.559332,Synthetic
SYN-004598,2025-11-04 09:38:00,20251104,9,6,5,Unsafe structure,6,26,Medium,Resolved,2025-11-04 09:55:16,2025-11-06 00:22:23,0.8,38.74,72,True,False,5359,False,4.0,24.495678,39.601467,Synthetic
SYN-004599,2025-11-04 09:45:00,20251104,9,1,1,Missed collection,1,1,Medium,Resolved,2025-11-04 10:10:22,2025-11-05 02:47:31,1.17,17.04,24,True,True,3996,False,4.0,24.476427,39.599687,Synthetic
SYN-004600,2025-11-04 09:51:00,20251104,9,11,3,Park cleanliness,2,14,Low,Resolved,2025-11-04 09:58:44,2025-11-05 11:26:32,0.36,25.59,57,True,False,5360,False,4.0,24.504077,39.596139,Synthetic
SYN-004601,2025-11-04 10:02:00,20251104,10,6,4,Outdoor display,1,19,Low,Resolved,2025-11-04 10:10:40,2025-11-05 13:40:35,0.4,27.64,28,True,False,5361,False,3.0,24.50241,39.614251,Synthetic
SYN-004602,2025-11-04 10:16:00,20251104,10,6,2,Drainage issue,1,8,Medium,Resolved,2025-11-04 10:40:25,2025-11-08 09:47:29,1.13,95.52,72,False,False,5362,False,,24.499359,39.623369,Synthetic
SYN-004603,2025-11-04 10:51:00,20251104,10,7,1,Street cleanliness,1,2,High,Resolved,2025-11-04 11:17:09,2025-11-05 03:53:11,1.21,17.04,17,False,False,5363,False,,24.484709,39.645856,Synthetic
SYN-004604,2025-11-04 10:53:00,20251104,10,5,2,Pothole,6,8,High,Resolved,2025-11-04 11:14:14,2025-11-07 07:50:12,0.98,68.95,52,False,False,5364,False,3.0,24.454964,39.547027,Synthetic
SYN-004605,2025-11-04 10:56:00,20251104,10,9,7,Vacant land waste,1,37,Medium,Resolved,2025-11-04 11:13:02,2025-11-07 07:51:42,0.79,68.93,96,True,False,5365,False,5.0,24.459537,39.630893,Synthetic
SYN-004606,2025-11-04 10:58:00,20251104,10,7,5,Facility damage,5,26,High,Resolved,2025-11-04 11:09:34,2025-11-07 21:37:07,0.54,82.65,52,False,False,5366,False,3.0,24.481095,39.640241,Synthetic
SYN-004607,2025-11-04 11:23:00,20251104,11,6,3,Park cleanliness,6,13,Medium,Resolved,2025-11-04 11:40:50,2025-11-05 07:40:19,0.83,20.29,48,True,False,5367,False,,24.519501,39.591385,Synthetic
SYN-004608,2025-11-04 11:28:00,20251104,11,3,1,Missed collection,6,2,Low,Resolved,2025-11-04 11:42:39,2025-11-05 17:57:39,0.68,30.49,28,False,False,5368,False,,24.444772,39.65257,Synthetic
SYN-004609,2025-11-04 11:43:00,20251104,11,6,1,Waste accumulation,4,2,Medium,Resolved,2025-11-04 11:52:57,2025-11-04 23:42:11,0.46,11.99,24,True,False,5369,False,5.0,24.515268,39.638229,Synthetic
SYN-004610,2025-11-04 11:47:00,20251104,11,2,5,Unsafe structure,3,25,Medium,Resolved,2025-11-04 11:53:27,2025-11-07 02:37:13,0.3,62.84,72,True,False,5370,False,4.0,24.426891,39.636085,Synthetic
SYN-004611,2025-11-04 12:00:00,20251104,12,5,1,Waste accumulation,1,1,Medium,Resolved,2025-11-04 12:27:35,2025-11-05 04:12:52,1.28,16.21,24,True,False,5371,False,,24.442186,39.540892,Synthetic
SYN-004612,2025-11-04 12:03:00,20251104,12,1,1,Waste accumulation,3,2,Medium,Resolved,2025-11-04 12:16:18,2025-11-05 04:50:36,0.62,16.79,24,True,False,5372,False,,24.468596,39.618875,Synthetic
SYN-004613,2025-11-04 12:07:00,20251104,12,2,2,Damaged pavement,4,8,High,Resolved,2025-11-04 12:19:42,2025-11-06 19:56:19,0.59,55.82,52,False,False,5373,False,4.0,24.428315,39.602909,Synthetic
SYN-004614,2025-11-04 12:16:00,20251104,12,4,2,Damaged pavement,2,7,Medium,Resolved,2025-11-04 12:24:28,2025-11-08 04:59:49,0.39,88.73,72,False,False,5374,False,3.0,24.425112,39.54482,Synthetic
SYN-004615,2025-11-04 12:34:00,20251104,12,9,1,Street cleanliness,6,2,Medium,Resolved,2025-11-04 12:47:36,2025-11-05 08:42:51,0.63,20.15,24,True,False,5375,False,5.0,24.432458,39.655325,Synthetic
SYN-004616,2025-11-04 12:35:00,20251104,12,5,5,Facility damage,4,26,Medium,Resolved,2025-11-04 12:47:24,2025-11-06 13:25:44,0.57,48.85,72,True,False,5376,False,,24.457122,39.545308,Synthetic
SYN-004617,2025-11-04 12:38:00,20251104,12,4,7,Abandoned equipment,3,38,Low,Resolved,2025-11-04 13:14:38,2025-11-06 20:59:35,1.7,56.36,113,True,False,5377,False,5.0,24.419262,39.536946,Synthetic
SYN-004618,2025-11-04 12:40:00,20251104,12,4,1,Street cleanliness,2,2,Medium,Resolved,2025-11-04 13:03:20,2025-11-05 12:32:10,1.08,23.87,24,True,False,5378,False,4.0,24.403381,39.558199,Synthetic
SYN-004619,2025-11-04 13:04:00,20251104,13,9,6,Safety hazard,1,31,High,Resolved,2025-11-04 13:10:28,2025-11-05 02:25:06,0.3,13.35,17,True,False,5379,False,4.0,24.429545,39.626552,Synthetic
SYN-004620,2025-11-04 13:09:00,20251104,13,10,6,Electrical cabinet,1,31,Low,Resolved,2025-11-04 13:28:22,2025-11-07 12:07:52,0.9,70.98,28,False,False,5380,False,4.0,24.49186,39.568167,Synthetic
SYN-004621,2025-11-04 13:12:00,20251104,13,2,7,Construction debris,3,38,Medium,Resolved,2025-11-04 13:20:04,2025-11-06 12:56:41,0.37,47.74,96,True,False,5381,False,4.0,24.457715,39.626266,Synthetic
SYN-004622,2025-11-04 13:24:00,20251104,13,6,4,Sidewalk obstruction,7,19,Medium,Resolved,2025-11-04 13:58:30,2025-11-05 09:34:03,1.6,20.17,24,True,False,5382,False,,24.503888,39.613998,Synthetic
SYN-004623,2025-11-04 13:24:00,20251104,13,12,3,Irrigation leak,1,13,Medium,Resolved,2025-11-04 13:35:16,2025-11-05 23:20:21,0.52,33.94,48,True,False,5383,True,4.0,24.433528,39.576555,Synthetic
SYN-004624,2025-11-04 13:29:00,20251104,13,4,7,Construction debris,4,37,Low,Resolved,2025-11-04 13:52:14,2025-11-06 17:32:03,1.08,52.05,113,True,False,5384,False,5.0,24.419902,39.556659,Synthetic
SYN-004625,2025-11-04 13:30:00,20251104,13,9,2,Damaged pavement,2,8,Low,Resolved,2025-11-04 13:41:13,2025-11-06 22:56:43,0.52,57.45,85,True,False,5385,False,,24.446099,39.63745,Synthetic
SYN-004626,2025-11-04 13:31:00,20251104,13,5,1,Waste accumulation,4,2,Medium,Resolved,2025-11-04 13:44:08,2025-11-05 08:47:54,0.61,19.28,24,True,False,5386,False,,24.458545,39.546647,Synthetic
SYN-004627,2025-11-04 13:40:00,20251104,13,12,7,Construction debris,1,38,Low,Resolved,2025-11-04 13:53:39,2025-11-06 22:21:57,0.63,56.7,113,True,False,5387,False,3.0,24.451939,39.5498,Synthetic
SYN-004628,2025-11-04 13:48:00,20251104,13,8,7,Vacant land waste,2,38,Medium,Resolved,2025-11-04 14:18:00,2025-11-09 20:42:38,1.39,126.91,96,False,False,5388,False,,24.486761,39.654197,Synthetic
SYN-004629,2025-11-04 13:49:00,20251104,13,9,1,Missed collection,3,1,Low,Resolved,2025-11-04 13:57:27,2025-11-07 03:36:44,0.39,61.8,28,False,False,5389,False,,24.428727,39.626446,Synthetic
SYN-004630,2025-11-04 14:04:00,20251104,14,11,2,Road obstruction,7,7,High,Resolved,2025-11-04 14:20:03,2025-11-07 13:23:43,0.74,71.33,52,False,False,5390,False,4.0,24.501619,39.580859,Synthetic
SYN-004631,2025-11-04 14:12:00,20251104,14,10,3,Irrigation leak,6,13,Medium,Resolved,2025-11-04 14:36:09,2025-11-05 22:19:41,1.12,32.13,48,True,True,4868,False,4.0,24.476743,39.565785,Synthetic
SYN-004632,2025-11-04 14:17:00,20251104,14,1,2,Road obstruction,7,7,Medium,Resolved,2025-11-04 14:27:07,2025-11-07 08:26:33,0.47,66.16,72,True,False,5391,False,4.0,24.470482,39.613657,Synthetic
